CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window
2018032891,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/19/2018,09:26 AM,3,2018,OPEN,N,,,,,2800 SUMMIT ST,"2800 SUMMIT ST
64108
(39.076707, -94.594579)",64108,Westside South,Jackson,4,Central,128670,39.076707,-94.594579,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018032891,0
2018030349,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/13/2018,09:04 AM,3,2018,OPEN,Y,,,,,2201 MANCHESTER TRFY,"2201 MANCHESTER TRFY
64126
(39.083302, -94.491819)",64126,Blue Valley Industrial,Jackson,3,East,46565,39.083302,-94.491819,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018030349,0
2018028989,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/08/2018,09:51 PM,3,2018,OPEN,Y,,,,,4300 STERLING AVE,"4300 STERLING AVE
64133
(39.043846, -94.449309)",64133,Riss Lake,Jackson,3,East,254418,39.043846,-94.449309,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018028989,0
2018031109,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,03/14/2018,10:55 AM,3,2018,RESOL,N,03/19/2018,3,2018,5,4300 STERLING AVE,"4300 STERLING AVE
64133
(39.043846, -94.449309)",64133,Riss Lake,Jackson,3,East,254418,39.043846,-94.449309,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018031109,
2018033193,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/19/2018,02:20 PM,3,2018,OPEN,N,,,,,8607 WINNER RD,"8607 WINNER RD
64125
(39.106902, -94.481571)",64125,North Blue Ridge,Jackson,4,East,46951,39.106902,-94.481571,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018033193,0
2018023875,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/27/2018,08:45 AM,2,2018,RESOL,N,03/19/2018,3,2018,20,4501 RAYTOWN RD,"4501 RAYTOWN RD
64129
(39.043993, -94.485124)",64129,,Jackson,3,East,50320,39.043993,-94.485124,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023875,
2018023625,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/26/2018,04:04 PM,2,2018,RESOL,Y,03/19/2018,3,2018,21,815 CHERRY ST,"815 CHERRY ST
64106
(39.10375, -94.575751)",64106,CBD Downtown,Jackson,4,Central,12588,39.10375,-94.575751,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023625,
2018023506,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/26/2018,02:14 PM,2,2018,RESOL,N,03/19/2018,3,2018,21,512 E LINWOOD BLVD,"512 E LINWOOD BLVD
64109
(39.069187, -94.578143)",64109,North Hyde Park,Jackson,4,Central,128247,39.069187,-94.578143,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023506,
2018023324,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/26/2018,11:21 AM,2,2018,RESOL,Y,03/19/2018,3,2018,21,4305 INDEPENDENCE AVE,"4305 INDEPENDENCE AVE
64124
(39.105353, -94.531193)",64124,Lykins,Jackson,3,East,8100,39.105353,-94.531193,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023324,
2018030085,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/12/2018,03:36 PM,3,2018,RESOL,N,03/19/2018,3,2018,7,712 E 43RD ST,"712 E 43RD ST
64110
(39.049192, -94.576403)",64110,South Hyde Park,Jackson,4,Central,133628,39.049192,-94.576403,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018030085,
2018026092,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/02/2018,11:52 AM,3,2018,RESOL,Y,03/19/2018,3,2018,17,1050 E 4TH ST,"1050 E 4TH ST
64120
(39.113526, -94.567193)",64120,Columbus Park,Jackson,4,Central,219193,39.113526,-94.567193,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018026092,
2018031530,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/14/2018,07:34 PM,3,2018,OPEN,N,,,,,712 E 43RD ST,"712 E 43RD ST
64110
(39.049192, -94.576403)",64110,South Hyde Park,Jackson,4,Central,133628,39.049192,-94.576403,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018031530,0
2018031213,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/14/2018,12:53 PM,3,2018,OPEN,N,,,,,115 GRAND BLVD,"115 GRAND BLVD
64106
(39.112335, -94.579494)",64106,River Market,Jackson,4,Central,39053,39.112335,-94.579494,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018031213,0
2018022958,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/24/2018,02:20 PM,2,2018,RESOL,Y,03/13/2018,3,2018,17,2614 WOODLAND AVE,"2614 WOODLAND AVE
64108
(39.078719, -94.561991)",64108,Wendell Phillips,Jackson,3,Central,13986,39.078719,-94.561991,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018022958,
2018022957,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/24/2018,02:20 PM,2,2018,RESOL,Y,03/13/2018,3,2018,17,2220 TRACY AVE,"2220 TRACY AVE
64108
(39.085277, -94.568307)",64108,Beacon Hills,Jackson,3,Central,13436,39.085277,-94.568307,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018022957,
2018022901,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/23/2018,05:39 PM,2,2018,RESOL,Y,03/13/2018,3,2018,18,7200 E TRUMAN RD,"7200 E TRUMAN RD
64126
(39.094084, -94.498483)",64126,Blue Valley Industrial,Jackson,3,East,6895,39.094084,-94.498483,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018022901,
2018030097,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/12/2018,03:46 PM,3,2018,OPEN,N,,,,,649 E BANNISTER RD,"649 E BANNISTER RD
64131
(38.955225, -94.582688)",64131,Willow Creek,Jackson,6,South,152263,38.955225,-94.582688,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018030097,0
2018029952,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/12/2018,01:08 PM,3,2018,OPEN,N,,,,,2645 MADISON AVE,"2645 MADISON AVE
64108
(39.078831, -94.594946)",64108,Westside South,Jackson,4,Central,124541,39.078831,-94.594946,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018029952,0
2018029846,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/12/2018,11:17 AM,3,2018,OPEN,N,,,,,450 PASEO,"450 PASEO
64106
(39.113402, -94.561344)",64106,Pendleton Heights,Jackson,3,Central,39640,39.113402,-94.561344,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018029846,0
2018029865,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/12/2018,11:34 AM,3,2018,OPEN,N,,,,,9433 WALNUT ST,"9433 WALNUT ST
64114
(38.956291, -94.589783)",64114,Boone Hills,Jackson,6,Metro,151728,38.956291,-94.589783,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018029865,0
2018028768,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/08/2018,01:10 PM,3,2018,OPEN,N,,,,,800 JEFFERSON ST,"800 JEFFERSON ST
64105
(39.105611, -94.59159)",64105,Quality Hill,Jackson,4,Central,228088,39.105611,-94.59159,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018028768,0
2018026851,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/05/2018,12:05 PM,3,2018,OPEN,N,,,,,800 JEFFERSON ST,"800 JEFFERSON ST
64105
(39.105611, -94.59159)",64105,Quality Hill,Jackson,4,Central,228088,39.105611,-94.59159,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018026851,0
2018028475,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/08/2018,07:53 AM,3,2018,OPEN,N,,,,,1620 INDEPENDENCE BLVD,"1620 INDEPENDENCE BLVD
64106
(39.107191, -94.5627)",64106,Pendleton Heights,Jackson,3,Central,39791,39.107191,-94.5627,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018028475,0
2018028151,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/07/2018,01:05 PM,3,2018,OPEN,N,,,,,1321 ADMIRAL BLVD,"1321 ADMIRAL BLVD
64106
(39.105128, -94.566261)",64106,Paseo West,Jackson,3,Central,12027,39.105128,-94.566261,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018028151,0
2018020411,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/19/2018,08:59 PM,2,2018,RESOL,Y,03/07/2018,3,2018,16,1914 E MISSOURI AVE,"1914 E MISSOURI AVE
64124
(39.109413, -94.557612)",64124,Pendleton Heights,Jackson,3,Central,40076,39.109413,-94.557612,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018020411,
2018015075,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/02/2018,12:06 PM,2,2018,RESOL,Y,03/07/2018,3,2018,33,450 PASEO,"450 PASEO
64106
(39.113402, -94.561344)",64106,Pendleton Heights,Jackson,3,Central,39640,39.113402,-94.561344,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018015075,
2018020182,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/16/2018,03:19 PM,2,2018,RESOL,Y,03/06/2018,3,2018,18,400 W 31ST ST,"400 W 31ST ST
64108
(39.074934, -94.591904)",64108,Westside South,Jackson,4,Central,128568,39.074934,-94.591904,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018020182,
2018026391,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/03/2018,08:31 AM,3,2018,OPEN,N,,,,,4419 E 10TH ST,"4419 E 10TH ST
64127
(39.100652, -94.529482)",64127,Lykins,Jackson,3,East,8332,39.100652,-94.529482,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018026391,0
2018018688,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/13/2018,12:57 PM,2,2018,RESOL,Y,03/05/2018,3,2018,20,823 WHITE AVE,"823 WHITE AVE
64125
(39.101667, -94.511111)",64125,Sheffield,Jackson,4,East,5555,39.101667,-94.511111,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018018688,
2018018275,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/12/2018,03:02 PM,2,2018,RESOL,Y,03/05/2018,3,2018,21,8507 INDEPENDENCE AVE,"8507 INDEPENDENCE AVE
64125
(39.102978, -94.484988)",64125,North Blue Ridge,Jackson,4,East,47243,39.102978,-94.484988,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018018275,
2018017502,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/09/2018,10:08 AM,2,2018,RESOL,Y,03/05/2018,3,2018,24,4000 NE CHOUTEAU TRFY,"4000 NE CHOUTEAU TRFY
64117
(39.168093, -94.533445)",64117,Chaumiere,Clay,1,Shoal Creek,225049,39.168093,-94.533445,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018017502,
2018015468,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/05/2018,08:14 AM,2,2018,RESOL,Y,03/05/2018,3,2018,28,1647 E 2ND ST,"1647 E 2ND ST
64106
(39.112617, -94.563375)",64106,Pendleton Heights,Jackson,3,Central,39672,39.112617,-94.563375,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018015468,
2018015463,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/05/2018,08:11 AM,2,2018,RESOL,Y,03/05/2018,3,2018,28,3260 CLIFF DR,"3260 CLIFF DR
64123
(39.116042, -94.546818)",64123,Scarritt Point,Jackson,4,East,40709,39.116042,-94.546818,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018015463,
2018012924,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/29/2018,10:11 AM,1,2018,RESOL,Y,03/05/2018,3,2018,35,6311 ST JOHN AVE,"6311 ST JOHN AVE
64123
(39.110102, -94.507136)",64123,,Jackson,4,East,45898,39.110102,-94.507136,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018012924,
2018012542,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/26/2018,01:59 PM,1,2018,RESOL,Y,03/05/2018,3,2018,38,706 E TRUMAN RD,"706 E TRUMAN RD
64106
(39.095828, -94.574445)",64106,Hospital Hill,Jackson,4,Central,12912,39.095828,-94.574445,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018012542,
2018009011,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/18/2018,11:45 AM,1,2018,RESOL,Y,03/05/2018,3,2018,46,4705 E 18TH ST,"4705 E 18TH ST
64127
(39.089841, -94.527677)",64127,East Community Team North,Jackson,3,East,18196,39.089841,-94.527677,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018009011,
2018026946,FAX,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,03/05/2018,01:50 PM,3,2018,OPEN,N,,,,,2200 GILLHAM RD,"2200 GILLHAM RD
64108
(39.085905, -94.579452)",64108,Crown Center,Jackson,4,Central,211223,39.085905,-94.579452,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018026946,0
2018024552,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/28/2018,08:41 AM,2,2018,OPEN,N,,,,,4419 E 10TH ST,"4419 E 10TH ST
64127
(39.100652, -94.529482)",64127,Lykins,Jackson,3,East,8332,39.100652,-94.529482,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018024552,0
2018023525,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/26/2018,02:23 PM,2,2018,RESOL,N,02/28/2018,2,2018,2,10704 ST CATHERINES LN,"10704 ST CATHERINES LN
64137
(38.931662, -94.554145)",64137,St Catherines Gardens,Jackson,6,South,61873,38.931662,-94.554145,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023525,
2018023776,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/27/2018,06:23 AM,2,2018,RESOL,N,02/28/2018,2,2018,1,450 PASEO,"450 PASEO
64106
(39.113402, -94.561344)",64106,Pendleton Heights,Jackson,3,Central,39640,39.113402,-94.561344,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018023776,
2018015829,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/05/2018,03:19 PM,2,2018,RESOL,N,02/15/2018,2,2018,10,3226 TROOST AVE,"3226 TROOST AVE
64109
(39.067721, -94.571868)",64109,North Hyde Park,Jackson,4,Central,128157,39.067721,-94.571868,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018015829,
2018013318,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/29/2018,05:05 PM,1,2018,RESOL,N,02/05/2018,2,2018,7,8701 E 79TH ST,"8701 E 79TH ST
64138
(38.980434, -94.485713)",64138,Park Farms,Jackson,5,Metro,53793,38.980434,-94.485713,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018013318,
2018012634,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/26/2018,04:13 PM,1,2018,RESOL,N,02/21/2018,2,2018,26,400 W 11TH ST,"400 W 11TH ST
64105
(39.101517, -94.588685)",64105,Quality Hill,Jackson,4,Central,253197,39.101517,-94.588685,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018012634,
2018012052,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/25/2018,03:09 PM,1,2018,RESOL,Y,02/12/2018,2,2018,18,1048 NE INDUSTRIAL TRFY,"1048 NE INDUSTRIAL TRFY
64120
(39.113099, -94.570802)",64120,Columbus Park Industrial,Jackson,4,Central,39223,39.113099,-94.570802,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018012052,
2018012047,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/25/2018,03:04 PM,1,2018,RESOL,Y,02/12/2018,2,2018,18,1050 E 4TH ST,"1050 E 4TH ST
64120
(39.113526, -94.567193)",64120,Columbus Park,Jackson,4,Central,219193,39.113526,-94.567193,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018012047,
2018011575,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/24/2018,05:04 PM,1,2018,RESOL,Y,02/12/2018,2,2018,19,8330 E 9TH ST,"8330 E 9TH ST
64125
(39.101232, -94.485735)",64125,North Blue Ridge,Jackson,4,East,47228,39.101232,-94.485735,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018011575,
2018010040,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/22/2018,09:37 AM,1,2018,RESOL,Y,02/12/2018,2,2018,21,1804 ELMWOOD AVE,"1804 ELMWOOD AVE
64127
(39.089735, -94.529389)",64127,East Community Team North,Jackson,3,East,18506,39.089735,-94.529389,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018010040,
2018010910,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/23/2018,03:45 PM,1,2018,RESOL,Y,02/12/2018,2,2018,20,1824 CHARLOTTE ST,"1824 CHARLOTTE ST
64108
(39.090544, -94.574717)",64108,Hospital Hill,Jackson,4,Central,124586,39.090544,-94.574717,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018010910,
2018010903,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/23/2018,03:35 PM,1,2018,RESOL,Y,02/12/2018,2,2018,20,810 W 13TH ST,"810 W 13TH ST
64105
(39.098791, -94.594882)",64105,Westside North,Jackson,4,Central,122942,39.098791,-94.594882,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018010903,
2018009823,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/20/2018,09:41 AM,1,2018,RESOL,Y,02/12/2018,2,2018,23,7516 JAMES A REED RD,"7516 JAMES A REED RD
64138
(38.987555, -94.493166)",64138,Park Farms,Jackson,5,Metro,53539,38.987555,-94.493166,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018009823,
2018010345,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/22/2018,02:30 PM,1,2018,RESOL,Y,02/12/2018,2,2018,21,5101 GLADSTONE BLVD,"5101 GLADSTONE BLVD
64123
(39.118341, -94.521694)",64123,North Indian Mound,Jackson,4,East,42609,39.118341,-94.521694,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018010345,
2018009162,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/18/2018,03:18 PM,1,2018,RESOL,Y,02/12/2018,2,2018,25,2200 INDEPENDENCE BLVD,"2200 INDEPENDENCE BLVD
64124
(39.106763, -94.555037)",64124,Pendleton Heights,Jackson,3,Central,40305,39.106763,-94.555037,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018009162,
2018008380,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/17/2018,10:48 AM,1,2018,RESOL,Y,02/08/2018,2,2018,22,820 E 3RD ST,"820 E 3RD ST
64106
(39.112107, -94.574386)",64106,Columbus Park Industrial,Jackson,4,Central,39249,39.112107,-94.574386,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018008380,
2018008022,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/16/2018,04:18 PM,1,2018,RESOL,Y,02/12/2018,2,2018,27,2226 TRACY AVE,"2226 TRACY AVE
64108
(39.085069, -94.568186)",64108,Beacon Hills,Jackson,3,Central,13439,39.085069,-94.568186,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018008022,
2018007326,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/13/2018,06:53 AM,1,2018,RESOL,Y,01/30/2018,1,2018,17,1646 CORRINGTON AVE,"1646 CORRINGTON AVE
64126
(39.090478, -94.499226)",64126,East Blue Valley,Jackson,3,East,7352,39.090478,-94.499226,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018007326,
2018005847,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/10/2018,01:03 PM,1,2018,RESOL,Y,01/25/2018,1,2018,15,101 TROOST AVE,"101 TROOST AVE
64120
(39.11331, -94.569559)",64120,Columbus Park Industrial,Jackson,4,Central,39676,39.11331,-94.569559,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018005847,
2018005840,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/10/2018,12:55 PM,1,2018,RESOL,Y,01/25/2018,1,2018,15,105 HARRISON ST,"105 HARRISON ST
64120
(39.113359, -94.572859)",64120,Columbus Park Industrial,Jackson,4,Central,39201,39.113359,-94.572859,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018005840,
2018006226,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/10/2018,07:06 PM,1,2018,RESOL,N,01/25/2018,1,2018,15,3130 MERSINGTON AVE,"3130 MERSINGTON AVE
64128
(39.068077, -94.538553)",64128,Ingleside,Jackson,3,East,263080,39.068077,-94.538553,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018006226,
2018004174,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/08/2018,03:29 PM,1,2018,RESOL,Y,01/25/2018,1,2018,17,450 PASEO,"450 PASEO
64106
(39.113402, -94.561344)",64106,Pendleton Heights,Jackson,3,Central,39640,39.113402,-94.561344,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018004174,
2018003945,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/08/2018,12:26 PM,1,2018,RESOL,Y,01/25/2018,1,2018,17,629 W 39TH ST,"629 W 39TH ST
64111
(39.056616, -94.594531)",64111,Old Westport,Jackson,4,Central,131103,39.056616,-94.594531,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018003945,
